year,month,day,val
1971,8,27,1.16712
1971,8,28,12.7564
1971,8,29,3.58031
1971,8,30,11.2946
1971,8,31,2.48845
1971,9,1,0.528228
1971,9,2,0
1971,9,3,5.18426
1971,9,4,13.1632
1971,9,5,1.87613
1971,9,6,2.19116
1971,9,7,0.702582
1971,9,8,3.77478
1971,9,9,3.33049
1971,9,10,1.94494
1971,9,11,0.0246789
1971,9,12,3.75267
1971,9,13,0.0695355
1971,9,14,0.576288
1971,9,15,0.54716
1971,9,16,0
1971,9,17,1.15202
1971,9,18,12.4559
1971,9,19,7.40234
1971,9,20,5.80687
1971,9,21,14.9816
1971,9,22,1.33524
1971,9,23,2.17615
1971,9,24,23.5924
1971,9,25,7.57472
1971,9,26,16.9585
1971,9,27,3.29864
1971,9,28,21.9149
1971,9,29,6.00574
1971,9,30,4.10565
1971,10,1,1.98733
1971,10,2,31.3642
1971,10,3,56.054
1971,10,4,5.99324
1971,10,5,8.55928
1971,10,6,5.02307
1971,10,7,1.29708
1971,10,8,8.26426
1971,10,9,16.2602
1971,10,10,5.24474
1971,10,11,6.64864
1971,10,12,2.25923
1971,10,13,0
1971,10,14,8.02364
1971,10,15,10.9288
1971,10,16,2.76312
1971,10,17,0.280287
1971,10,18,0.432518
1971,10,19,13.8962
1971,10,20,30.9831
1971,10,21,12.3497
1971,10,22,11.7344
1971,10,23,31.8219
1971,10,24,2.99769
1971,10,25,2.82181
1971,10,26,5.57605
1971,10,27,2.64518
1971,10,28,4.25936
1971,10,29,2.60328
1971,10,30,2.95521
1971,10,31,0.925206
1971,11,1,5.95112
1971,11,2,3.32942
1971,11,3,11.4834
1971,11,4,5.42074
1971,11,5,31.9622
1971,11,6,6.07379
1971,11,7,8.74853
1971,11,8,2.72086
1971,11,9,6.18723
1971,11,10,5.03706
1971,11,11,3.51481
1971,11,12,3.84558
1971,11,13,0.0117526
1971,11,14,1.34273
1971,11,15,1.55324
1971,11,16,0
1971,11,17,0.617461
1971,11,18,4.84261
1971,11,19,11.187
1971,11,20,10.4359
1971,11,21,5.03523
1971,11,22,9.91737
1971,11,23,18.2429
1971,11,24,6.15741
1971,11,25,13.7244
1971,11,26,14.5305
1971,11,27,7.73211
1971,11,28,5.93894
1971,11,29,4.54352
1971,11,30,10.9913
1971,12,1,7.77551
1971,12,2,0.520354
1971,12,3,0.680468
1971,12,4,1.9208
1971,12,5,4.29654
1971,12,6,5.19076
1971,12,7,4.72292
1971,12,8,4.91966
1971,12,9,13.2456
1971,12,10,43.7594
1971,12,11,2.19742
1971,12,12,5.02487
1971,12,13,2.51452
1971,12,14,0.524294
1971,12,15,0.528313
1971,12,16,1.48968
1971,12,17,1.76349
1971,12,18,4.25949
1971,12,19,2.65151
1971,12,20,10.9806
1971,12,21,12.5725
1971,12,22,6.02387
1971,12,23,5.93389
1971,12,24,11.6471
1971,12,25,7.69957
1971,12,26,7.73592
1971,12,27,4.27873
1971,12,28,8.34417
1971,12,29,19.2755
1971,12,30,4.87508
1971,12,31,1.23937
1972,1,1,2.53302
1972,1,2,1.48098
1972,1,3,21.2142
1972,1,4,46.3861
1972,1,5,31.1914
1972,1,6,19.143
1972,1,7,78.6502
1972,1,8,52.2669
1972,1,9,1.47937
1972,1,10,8.21809
1972,1,11,4.36755
1972,1,12,0.826603
1972,1,13,1.68668
1972,1,14,0.0426712
1972,1,15,19.2885
1972,1,16,62.3775
1972,1,17,71.2113
1972,1,18,115.831
1972,1,19,16.8105
1972,1,20,1.22601
1972,1,21,3.89747
1972,1,22,0.27841
1972,1,23,0.843258
1972,1,24,2.25403
1972,1,25,10.1825
1972,1,26,6.47366
1972,1,27,36.8952
1972,1,28,16.4585
1972,1,29,5.66783
1972,1,30,17.0777
1972,1,31,0.120644
1972,2,1,0.503258
1972,2,2,0.219159
1972,2,3,0.0483915
1972,2,4,2.19746
1972,2,5,1.04347
1972,2,6,2.66604
1972,2,7,5.21466
1972,2,8,0.605267
1972,2,9,0.259157
1972,2,10,0.0106952
1972,2,11,0
1972,2,12,0.325873
1972,2,13,0.193295
1972,2,14,1.2715
1972,2,15,0.0160134
1972,2,16,11.5867
1972,2,17,20.4555
1972,2,18,19.4307
1972,2,19,4.31993
1972,2,20,0.0418339
1972,2,21,0.209969
1972,2,22,0.494046
1972,2,23,9.15222
1972,2,24,3.35766
1972,2,25,4.57575
1972,2,26,0.690904
1972,2,27,0.052778
1972,2,28,0.412373
1972,2,29,0.00831444
1972,3,1,0
1972,3,2,0.37733
1972,3,3,1.81328
1972,3,4,1.09723
1972,3,5,0.0799663
1972,3,6,0.485914
1972,3,7,0.124041
1972,3,8,4.43378
1972,3,9,0.456514
1972,3,10,0.0160309
1972,3,11,0
1972,3,12,0
1972,3,13,8.82324
1972,3,14,38.3813
1972,3,15,48.1792
1972,3,16,53.7958
1972,3,17,18.3783
1972,3,18,2.08757
1972,3,19,0.556516
1972,3,20,0.882189
1972,3,21,4.74565
1972,3,22,8.52186
1972,3,23,0.0335376
1972,3,24,0.382397
1972,3,25,0.00691221
1972,3,26,5.45177
1972,3,27,5.96527
1972,3,28,2.05388
1972,3,29,2.46558
1972,3,30,15.7545
1972,3,31,1.48048
1972,4,1,19.8181
1972,4,2,2.80768
1972,4,3,4.35515
1972,4,4,3.8784
1972,4,5,5.87419
1972,4,6,0.473168
1972,4,7,2.28995
1972,4,8,0.851501
1972,4,9,0.773023
1972,4,10,0.0072599
1972,4,11,5.05244
1972,4,12,0.0109803
1972,4,13,0.16151
1972,4,14,0.357088
1972,4,15,0
1972,4,16,0.173404
1972,4,17,2.54909
1972,4,18,2.46684
1972,4,19,0.540256
1972,4,20,0.911665
1972,4,21,0
1972,4,22,0
1972,4,23,0
1972,4,24,0.371116
1972,4,25,2.41949
1972,4,26,0.392357
1972,4,27,1.83513
1972,4,28,6.79495
1972,4,29,4.43108
1972,4,30,4.59452
1972,5,1,1.58565
1972,5,2,0
1972,5,3,0.508525
1972,5,4,0.186513
1972,5,5,7.22534
1972,5,6,9.66272
1972,5,7,9.77891
1972,5,8,2.13565
1972,5,9,0.0207601
1972,5,10,4.12318
1972,5,11,0
1972,5,12,3.3757
1972,5,13,0
1972,5,14,0
1972,5,15,0
1972,5,16,0
1972,5,17,0.16809
1972,5,18,0
1972,5,19,4.20414
1972,5,20,0.0998998
1972,5,21,1.00581
1972,5,22,2.81763
1972,5,23,8.62107
1972,5,24,4.94964
1972,5,25,12.4196
1972,5,26,0.695704
1972,5,27,13.4715
1972,5,28,3.85954
1972,5,29,17.5368
1972,5,30,20.3504
1972,5,31,5.5129
1972,6,1,5.18078
1972,6,2,5.88648
1972,6,3,15.5526
1972,6,4,2.91802
1972,6,5,0.862174
1972,6,6,5.54346
1972,6,7,3.61273
1972,6,8,0.0648685
1972,6,9,0.586635
1972,6,10,2.00774
1972,6,11,1.38893
1972,6,12,0.791763
1972,6,13,0.423668
1972,6,14,0
1972,6,15,0.0638243
1972,6,16,0.321485
1972,6,17,1.4702
1972,6,18,0
1972,6,19,0.0279179
1972,6,20,8.90986
1972,6,21,15.4411
1972,6,22,7.92484
1972,6,23,31.3436
1972,6,24,32.7384
1972,6,25,2.20663
1972,6,26,0.703929
1972,6,27,1.70382
1972,6,28,10.2108
1972,6,29,0.803255
1972,6,30,2.54243
1972,7,1,3.43926
1972,7,2,7.47604
1972,7,3,9.91664
1972,7,4,32.3921
1972,7,5,14.3036
1972,7,6,2.97476
1972,7,7,0.162985
1972,7,8,0
1972,7,9,0
1972,7,10,0.0571124
1972,7,11,0.440926
1972,7,12,0
1972,7,13,0
1972,7,14,0
1972,7,15,0
1972,7,16,0
1972,7,17,0
1972,7,18,0
1972,7,19,0
1972,7,20,0.0749962
1972,7,21,0
1972,7,22,0
1972,7,23,0
1972,7,24,0
1972,7,25,0
1972,7,26,0.155164
1972,7,27,0.19793
1972,7,28,0.116494
1972,7,29,0.0167298
1972,7,30,3.23052
1972,7,31,1.30156
1972,8,1,0.793012
1972,8,2,1.1703
1972,8,3,0
1972,8,4,0.688509
1972,8,5,7.7852
1972,8,6,2.84273
